category,name,url,price,rating,reviews_count,image_url,description,brand,color,laptop_type,processor_brand,processor_model,ram_gb,ram_type,gpu_brand,gpu_model,has_dedicated_gpu,storage_gb,storage_type,screen_size,display_type,touchscreen,weight_kg,battery_whr,os,good_for_gaming,good_for_video_editing,good_for_programming,good_for_students,good_for_business
laptop,Acer Swift Neo Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) SFN14-54H Thin and Light Lap...,https://www.flipkart.com/acer-swift-neo-intel-core-ultra-5-115u-16-gb-1-tb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm6985fa8acc1b8?pid=COMHFCR6SKGHBN4V&lid=LSTCOMHFCR6SKGHBN4VDWORVQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_249&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMHFCR6SKGHBN4V.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,56990,4.1,36,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/b/k/-original-imahgx8wgfmtt9ky.jpeg?q=70,"Acer Swift Neo Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) SFN14-54H Thin and Light Lap.... powered by Intel Core Ultra 5. 16GB LPDDR5 RAM. 1024.0GB SSD. 14.0"" OLED display. weighs 1.3kg. running Windows 11 Home.",Acer,Blue,Thin and Light Laptop,Intel,Core Ultra 5,16,LPDDR5,Intel,Integrated Graphics,FALSE,1024,SSD,14,OLED,FALSE,1.3,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,https://www.flipkart.com/lenovo-loq-amd-ryzen-5-quad-core-7235hs-12-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3DGBDSGGY&lid=LSTCOMHFYZ3DGBDSGGY9EBU08&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_250&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMHFYZ3DGBDSGGY.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,65290,4.4,72,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/b/y/-original-imahg52nmeuhz72b.jpeg?q=70,"Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor.... powered by AMD Ryzen 5. 12GB DDR5 RAM. 512.0GB SSD. NVIDIA RTX 3050 graphics. 15.6"" IPS display. weighs 2.38kg. running Windows 11 Home.",Lenovo,Luna Grey,Gaming Laptop,AMD,Ryzen 5,12,DDR5,NVIDIA,RTX 3050,TRUE,512,SSD,15.6,IPS,FALSE,2.38,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,FALSE
laptop,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm9a50f9400e0e0?pid=COMHAUZWVNJSFAMN&lid=LSTCOMHAUZWVNJSFAMNCQMECQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_251&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFniRyVsae_1bCp6eSU71IqEvVC4qkBok_NyawEJOiZmbQ%3D%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,49990,4.4,200,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/o/h/-original-imahg5fydhnpgbyz.jpeg?q=70,"MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi.... powered by Intel Core 5 (Series 2). 16GB DDR5 RAM. 512.0GB SSD. 14.0"" OLED display. weighs 1.4kg. running Windows 11 Home.",MOTOROLA,PANTONE Wedgewood,Thin and Light Laptop,Intel,Core 5 (Series 2),16,DDR5,Intel,Integrated Graphics,FALSE,512,SSD,14,OLED,FALSE,1.4,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RING1O Thin and ...,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-ovn353025001ring1o-thin-light-laptop/p/itmb007cf7efac41?pid=COMHD99W94EPN2H2&lid=LSTCOMHD99W94EPN2H28GBQQL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_252&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFlUADdmGOgHHUr4oznTgf9ghn0uaKkgWn3tpmatqZbcEfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,38990,4.2,31,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/i/b/-original-imahgx8ws7ypyhmd.jpeg?q=70,"DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RING1O Thin and .... powered by Intel Core i3. 16GB DDR4 RAM. 512.0GB SSD. 15.6"" HD display. weighs 1.66kg. running Windows 11 Home.",DELL,Titan Grey,Thin and Light Laptop,Intel,Core i3,16,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,HD,FALSE,1.66,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,"ASUS Vivobook Go 15 OLED, with Backlit Keyboard, AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Window...",https://www.flipkart.com/asus-vivobook-go-15-oled-backlit-keyboard-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk521ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFT7WWNGYG&lid=LSTCOMGMGXFT7WWNGYGEMFTUI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_253&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMGMGXFT7WWNGYG.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,40990,4.4,249,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/d/-original-imahg5fue8qmg6wk.jpeg?q=70,"ASUS Vivobook Go 15 OLED, with Backlit Keyboard, AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Window.... powered by AMD Ryzen 5. 8GB LPDDR5 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 15.6"" OLED display. weighs 1.63kg. running Windows 11 Home.",ASUS,Cool Silver,Thin and Light Laptop,AMD,Ryzen 5,8,LPDDR5,AMD,Radeon Amd,TRUE,512,SSD,15.6,OLED,FALSE,1.63,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,TRUE
laptop,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1036TU Thin and Light La...,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-gr1036tu-thin-light-laptop/p/itm3940c6281caa9?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_254&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMHF8G932EYZAJF.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,69990,4.2,27,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/k/-original-imahgry8nwkejmae.jpeg?q=70,"HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1036TU Thin and Light La.... powered by Intel Core Ultra 7. 16GB DDR5 RAM. 512.0GB SSD. 14.0"" Full HD display. weighs 1.4kg. running Windows 11 Home.",HP,Natural silver,Thin and Light Laptop,Intel,Core Ultra 7,16,DDR5,Intel,Integrated Graphics,FALSE,512,SSD,14,Full HD,FALSE,1.4,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,Lenovo IdeaPad Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 1...,https://www.flipkart.com/lenovo-ideapad-slim-5-co-pilot-next-gen-ai-pc-full-metal-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_255&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFlVS14kdkVoDSkNF2_Kk80QmHEXmeLQL2cKi8ce-UIJ0PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,57990,4.1,68,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/l/r/-original-imahg5fxwyqndjhu.jpeg?q=70,"Lenovo IdeaPad Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 1.... powered by Snapdragon X Plus. 16GB LPDDR5X RAM. 1024.0GB SSD. 14.0"" IPS display. weighs 1.48kg. running Windows 11 Home.",Lenovo,Cloud Grey,Thin and Light Laptop,Snapdragon,X Plus,16,LPDDR5X,Qualcomm,Adreno,FALSE,1024,SSD,14,IPS,FALSE,1.48,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj541ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMGYSFGGGHDK27Q&lid=LSTCOMGYSFGGGHDK27QWBODEB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_256&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMGYSFGGGHDK27Q.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,45990,4.2,88,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/6/h/-original-imahg4usthf9rpgh.jpeg?q=70,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H.... powered by Intel Core i5. 16GB DDR4 RAM. 512.0GB SSD. 15.6"" HD display. weighs 1.7kg. running Windows 11 Home.",ASUS,Quiet Blue,Thin and Light Laptop,Intel,Core i5,16,DDR4,Intel,Iris Xe,FALSE,512,SSD,15.6,HD,FALSE,1.7,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj130ws-e1504fa-bq2322ws-thin-light-laptop/p/itm9af4f3b5de2ff?pid=COMH94992SQ8HYGZ&lid=LSTCOMH94992SQ8HYGZMHVF97&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_257&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFl8TjgURKqyX33SK5LyT4x7AZUylytcEKYA_kTv_pI5n_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,30990,4.3,94,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/y/o/-original-imahg5fxjta7gns7.jpeg?q=70,"ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | .... powered by AMD Ryzen 3. 8GB LPDDR5 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 15.6"" Full HD display. weighs 1.63kg. running Windows 11 Home.",ASUS,Mixed Black,Thin and Light Laptop,AMD,Ryzen 3,8,LPDDR5,AMD,Radeon Amd,TRUE,512,SSD,15.6,Full HD,FALSE,1.63,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,TRUE
laptop,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | ...,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj132ws-e1504fa-nj521ws-thin-light-laptop/p/itm657eb80ea799a?pid=COMH9499JNGDGTZ5&lid=LSTCOMH9499JNGDGTZ5WJGUDN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_258&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFl7KKZbmubcf-UTCG8l44Ui6SUfh646hOdCc7fGVXNtA6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,36990,4.2,49,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/b/i/-original-imahg53xeuxqm6bv.jpeg?q=70,"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | .... powered by AMD Ryzen 5. 8GB LPDDR5 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 15.6"" Full HD display. weighs 1.63kg. running Windows 11 Home.",ASUS,Cool Silver,Thin and Light Laptop,AMD,Ryzen 5,8,LPDDR5,AMD,Radeon Amd,TRUE,512,SSD,15.6,Full HD,FALSE,1.63,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,TRUE
laptop,"DELL 14 Plus Next Gen AI PC Backlit Keyboard, Fingerprint reader Intel Core Ultra 5 226V - (16 GB/512 ...",https://www.flipkart.com/dell-14-plus-next-gen-ai-pc-backlit-keyboard-fingerprint-reader-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-db14250-thin-light-laptop/p/itm35f6fc2e7327a?pid=COMHEARK9EASHAA9&lid=LSTCOMHEARK9EASHAA9VDQUIH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_259&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMHEARK9EASHAA9.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,72990,4.3,22,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/1/g/-original-imahgx8wvxu23ypv.jpeg?q=70,"DELL 14 Plus Next Gen AI PC Backlit Keyboard, Fingerprint reader Intel Core Ultra 5 226V - (16 GB/512 .... powered by Intel Core Ultra 5. 16GB LPDDR5X RAM. 512.0GB SSD. 14.0"" IPS display. weighs 1.55kg. running Windows 11 Home.",DELL,Ice Blue,Thin and Light Laptop,Intel,Core Ultra 5,16,LPDDR5X,Intel,Integrated Graphics,FALSE,512,SSD,14,IPS,FALSE,1.55,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,MSI AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-285IN Business Lapt...,https://www.flipkart.com/msi-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-modern-14-c7m-285in-business-laptop/p/itmb82466e1d1ca2?pid=COMH3YTFAM57QQEU&lid=LSTCOMH3YTFAM57QQEUGRCIQF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_260&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMH3YTFAM57QQEU.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,51990,4.2,1,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/o/r/-original-imahg5fxyhzybssd.jpeg?q=70,"MSI AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-285IN Business Lapt.... powered by AMD Ryzen 7. 16GB DDR4 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 14.0"" IPS display. weighs 1.4kg. running Windows 11 Home.",MSI,Classic Black,Business Laptop,AMD,Ryzen 7,16,DDR4,AMD,Radeon Amd,TRUE,512,SSD,14,IPS,FALSE,1.4,,Windows 11 Home,TRUE,TRUE,TRUE,TRUE,TRUE
laptop,MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmd38998009f90e?pid=COMHAUZWMJNUBXVE&lid=LSTCOMHAUZWMJNUBXVEFCZ6QJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_261&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFmPXUfbsMXjmTyDbLBcC9t2hGcrGrhN2tt-ZOW4zUSuE04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,58990,4.4,69,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/r/p/-original-imahg5ftvnmqhgqp.jpeg?q=70,"MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind.... powered by Intel Core 7 (Series 2). 16GB DDR5 RAM. 1024.0GB SSD. 14.0"" OLED display. weighs 1.4kg. running Windows 11 Home.",MOTOROLA,PANTONE Bronze Green,Thin and Light Laptop,Intel,Core 7 (Series 2),16,DDR5,Intel,Integrated Graphics,FALSE,1024,SSD,14,OLED,FALSE,1.4,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,"ASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Qualcomm Snapdragon X - (16 GB/512 G...",https://www.flipkart.com/asus-vivobook-s16-oled-2025-backlit-keyboard-metal-body-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3607qa-sh078ws-thin-light-laptop/p/itm252509f1beb81?pid=COMHCQ5EYNZ2HRWW&lid=LSTCOMHCQ5EYNZ2HRWWUYQZ3F&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_262&otracker=browse&fm=organic&iid=en_BvDX11pLHaC9c7k-4ibxdpGVfbkG84cMyMF8eQVQDFlRNj6gVGwVA-p286h_kQE7ZSN1_zpYqKFXeDoWNjYzBRhTy0lUJ14SzoMSv_CzLF0%3D&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,71990,4.4,51,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/4/k/-original-imahfn3geekjdudx.jpeg?q=70,"ASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Qualcomm Snapdragon X - (16 GB/512 G.... powered by Qualcomm Snapdragon X. 16GB LPDDR5X RAM. 512.0GB SSD. 16.0"" Full HD display. weighs 1.74kg. running Windows 11 Home.",ASUS,Pink,Thin and Light Laptop,Qualcomm,Snapdragon X,16,LPDDR5X,Qualcomm,Adreno,FALSE,512,SSD,16,Full HD,FALSE,1.74,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-1049IN Business ...,https://www.flipkart.com/msi-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-modern-15-b12mo-1049in-business-laptop/p/itm21f8007ef0cd1?pid=COMH3YTFTHCB4RY5&lid=LSTCOMH3YTFTHCB4RY5KWBKIC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_263&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMH3YTFTHCB4RY5.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,33040,4.2,10,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/5/f/-original-imahg5fuzftbmyqv.jpeg?q=70,"MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-1049IN Business .... powered by Intel Core i3. 16GB DDR4 RAM. 512.0GB SSD. 15.0"" IPS display. weighs 1.7kg. running Windows 11 Home.",MSI,Classic Black,Business Laptop,Intel,Core i3,16,DDR4,Intel,Iris Xe,FALSE,512,SSD,15,IPS,FALSE,1.7,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,"ASUS Vivobook Go 15 OLED, with Backlit Keyboard, AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Window...",https://www.flipkart.com/asus-vivobook-go-15-oled-backlit-keyboard-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk321ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFB2KYFGZN&lid=LSTCOMGMGXFB2KYFGZN0SV9BA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_11_264&otracker=browse&fm=organic&iid=b768ff4b-fea1-4a21-b9cb-90334bbc70bb.COMGMGXFB2KYFGZN.SEARCH&ppt=None&ppn=None&ssid=e0c9081pfk0000001764345703372,34990,4.4,478,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/d/-original-imahg5fue8qmg6wk.jpeg?q=70,"ASUS Vivobook Go 15 OLED, with Backlit Keyboard, AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Window.... powered by AMD Ryzen 3. 8GB LPDDR5 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 15.6"" OLED display. weighs 1.63kg. running Windows 11 Home.",ASUS,Cool Silver,Thin and Light Laptop,AMD,Ryzen 3,8,LPDDR5,AMD,Radeon Amd,TRUE,512,SSD,15.6,OLED,FALSE,1.63,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,TRUE
laptop,Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_12_265&otracker=browse&fm=organic&iid=en_naSV9Cqx3AF62EQQZJ6Utk0AGHqm1QP0150h7-XcEgs1zKkAqId0cnWcX3GH9pDoQ71Y6DzfE2Py1YOKCzM1GPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wo14l2ks3k0000001764345711606,64990,4.4,128,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/g/p/-original-imahgwkqughzkwt3.jpeg?q=70,"Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB.... powered by Qualcomm Snapdragon X. 16GB LPDDR5X RAM. 512.0GB SSD. 15.6"" HD display. weighs 1.55kg. running Windows 11 Home.",Samsung,Sapphire Blue,Thin and Light Laptop,Qualcomm,Snapdragon X,16,LPDDR5X,Qualcomm,Adreno,FALSE,512,SSD,15.6,HD,FALSE,1.55,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Ho...",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_12_266&otracker=browse&fm=organic&iid=cbc0c930-6abc-43b8-97c8-afa40eea5285.COMGT2ZXC24MFNFA.SEARCH&ppt=None&ppn=None&ssid=wo14l2ks3k0000001764345711606,30990,4.3,509,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/n/z/-original-imahg5fuhzzht5ct.jpeg?q=70,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Ho.... powered by Intel Core i3. 8GB DDR4 RAM. 512.0GB SSD. 15.6"" HD display. running Windows 11 Home.",ASUS,Quiet Blue,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,HD,FALSE,,,Windows 11 Home,FALSE,FALSE,FALSE,FALSE,FALSE
laptop,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...",https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj3700ws-thin-light-laptop/p/itmf31c79724a398?pid=COMHCQ5ECZZV6THK&lid=LSTCOMHCQ5ECZZV6THKTW8YMF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_12_267&otracker=browse&fm=organic&iid=en_naSV9Cqx3AF62EQQZJ6Utk0AGHqm1QP0150h7-XcEgtcXCXdyNcMUfIuOyp019LT33jN4jhGgPcCWMhB0VVnE_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wo14l2ks3k0000001764345711606,34990,4.3,163,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/l/v/-original-imahgfdffszmurd7.jpeg?q=70,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS.... powered by Intel Core i3. 8GB DDR4 RAM. 512.0GB SSD. 15.6"" Full HD display. weighs 1.7kg. running Windows 11 Home.",ASUS,Terra Cotta,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,Full HD,FALSE,1.7,,Windows 11 Home,FALSE,FALSE,FALSE,TRUE,TRUE
